<DATE>;"MT_250"
26.04.2326;0.59844939
27.04.2326;0.61277645
28.04.2326;0.64861195
29.04.2326;0.60202222
30.04.2326;0.61634928
01.05.2326;0.59487656
02.05.2326;0.63785773
03.05.2326;0.60563078
04.05.2326;0.61277645
05.05.2326;0.61634928
06.05.2326;0.61995784
07.05.2326;0.60202222
08.05.2326;0.61634928
09.05.2326;0.60920362
10.05.2326;0.6342849
11.05.2326;0.61995784
12.05.2326;0.61995784
13.05.2326;0.60202222
14.05.2326;0.54828683
15.05.2326;0.56618672
16.05.2326;0.57694094
17.05.2326;0.56618672
18.05.2326;0.57694094
19.05.2326;0.56618672
20.05.2326;0.55904105
21.05.2326;0.56261388
22.05.2326;0.51602415
23.05.2326;0.4586802
24.05.2326;0.41834292
25.05.2326;0.37186037
26.05.2326;0.30390511
27.05.2326;0.28604094
28.05.2326;0.28246811
29.05.2326;0.32537783
30.05.2326;0.27889528
31.05.2326;0.31465933
01.06.2326;0.26460395
02.06.2326;0.29675944
03.06.2326;0.28961378
04.06.2326;0.29318661
05.06.2326;0.29318661
06.06.2326;0.31465933
07.06.2326;0.24313123
08.06.2326;0.28961378
09.06.2326;0.25742256
10.06.2326;0.27889528
11.06.2326;0.2395584
12.06.2326;0.26817678
13.06.2326;0.28604094
14.06.2326;0.29318661
15.06.2326;0.26460395
16.06.2326;0.26817678
17.06.2326;0.27174962
18.06.2326;0.27532245
19.06.2326;0.28961378
20.06.2326;0.28246811
21.06.2326;0.27889528
22.06.2326;0.25742256
23.06.2326;0.40762442
24.06.2326;0.38257887
25.06.2326;0.37900604
26.06.2326;0.41119726
27.06.2326;0.56979528
28.06.2326;0.58051377
29.06.2326;0.51959698
30.06.2326;0.48376148
01.07.2326;0.43263425
02.07.2326;0.44792597
03.07.2326;0.48376148
04.07.2326;0.58051377
05.07.2326;0.54467827
06.07.2326;0.59844939
07.07.2326;0.591268
08.07.2326;0.58412233
09.07.2326;0.61277645
10.07.2326;0.59487656
11.07.2326;0.58769517
12.07.2326;0.59487656
13.07.2326;0.59487656
14.07.2326;0.62353067
15.07.2326;0.63071207
16.07.2326;0.6342849
17.07.2326;0.61277645
18.07.2326;0.61995784
19.07.2326;0.60563078
20.07.2326;0.6271035
21.07.2326;0.63785773
22.07.2326;0.63785773
23.07.2326;0.58412233
24.07.2326;0.58769517
25.07.2326;0.59487656
26.07.2326;0.58412233
27.07.2326;0.57336811
28.07.2326;0.61277645
29.07.2326;0.57694094
30.07.2326;0.58412233
31.07.2326;0.58051377
01.08.2326;0.58769517
02.08.2326;0.59844939
03.08.2326;0.59844939
04.08.2326;0.59487656
05.08.2326;0.60920362
06.08.2326;0.61634928
07.08.2326;0.63071207
08.08.2326;0.6342849
09.08.2326;0.66654757
10.08.2326;0.67369324
11.08.2326;0.61277645
12.08.2326;0.57694094
13.08.2326;0.6271035
14.08.2326;0.58412233
15.08.2326;0.66293901
16.08.2326;0.58412233
17.08.2326;0.56979528
18.08.2326;0.55543249
19.08.2326;0.57694094
20.08.2326;0.55543249
21.08.2326;0.57336811
22.08.2326;0.55185966
23.08.2326;0.55904105
24.08.2326;0.53035121
25.08.2326;0.55185966
26.08.2326;0.50526993
27.08.2326;0.42548858
28.08.2326;0.42191575
29.08.2326;0.36828754
30.08.2326;0.30390511
31.08.2326;0.27532245
01.09.2326;0.33966916
02.09.2326;0.27889528
03.09.2326;0.29675944
04.09.2326;0.28604094
05.09.2326;0.30390511
06.09.2326;0.30033227
07.09.2326;0.28604094
08.09.2326;0.29675944
09.09.2326;0.26817678
10.09.2326;0.28961378
11.09.2326;0.24670406
12.09.2326;0.27532245
13.09.2326;0.27889528
14.09.2326;0.28961378
15.09.2326;0.24313123
16.09.2326;0.25742256
17.09.2326;0.27889528
18.09.2326;0.27889528
19.09.2326;0.25027689
20.09.2326;0.26099539
21.09.2326;0.29318661
22.09.2326;0.26817678
23.09.2326;0.27174962
24.09.2326;0.28246811
25.09.2326;0.27889528
26.09.2326;0.28246811
27.09.2326;0.3968702
28.09.2326;0.38972453
29.09.2326;0.40762442
30.09.2326;0.40047876
01.10.2326;0.56261388
02.10.2326;0.56261388
03.10.2326;0.4586802
04.10.2326;0.48376148
05.10.2326;0.42906142
06.10.2326;0.46943442
07.10.2326;0.5016971
08.10.2326;0.59844939
09.10.2326;0.5375326
10.10.2326;0.55543249
11.10.2326;0.55543249
12.10.2326;0.56618672
13.10.2326;0.6271035
14.10.2326;0.58769517
15.10.2326;0.65936618
16.10.2326;0.65218479
17.10.2326;0.66293901
18.10.2326;0.65579335
19.10.2326;0.6773018
20.10.2326;0.64861195
21.10.2326;0.6701204
22.10.2326;0.65218479
23.10.2326;0.68444746
24.10.2326;0.66654757
25.10.2326;0.67369324
26.10.2326;0.64503912
27.10.2326;0.63071207
28.10.2326;0.63785773
29.10.2326;0.60202222
30.10.2326;0.62353067
31.10.2326;0.61995784
01.11.2326;0.66654757
02.11.2326;0.64861195
03.11.2326;0.65936618
04.11.2326;0.64861195
05.11.2326;0.64861195
06.11.2326;0.65579335
07.11.2326;0.65218479
08.11.2326;0.68087463
09.11.2326;0.70952874
10.11.2326;0.69162885
11.11.2326;0.65218479
12.11.2326;0.66293901
13.11.2326;0.65218479
14.11.2326;0.6773018
15.11.2326;0.66654757
16.11.2326;0.69520169
17.11.2326;0.6773018
18.11.2326;0.6701204
19.11.2326;0.63071207
20.11.2326;0.60563078
21.11.2326;0.63071207
22.11.2326;0.60563078
23.11.2326;0.65218479
24.11.2326;0.57336811
25.11.2326;0.66293901
26.11.2326;0.60202222
27.11.2326;0.65218479
28.11.2326;0.56979528
29.11.2326;0.60920362
30.11.2326;0.55904105
01.12.2326;0.44792597
02.12.2326;0.45153453
03.12.2326;0.3861517
04.12.2326;0.3861517
05.12.2326;0.41119726
06.12.2326;0.3968702
07.12.2326;0.3861517
08.12.2326;0.39329737
09.12.2326;0.37543321
10.12.2326;0.39329737
11.12.2326;0.3861517
12.12.2326;0.37900604
13.12.2326;0.40047876
14.12.2326;0.34324199
15.12.2326;0.37186037
16.12.2326;0.33609632
17.12.2326;0.40405159
18.12.2326;0.33609632
19.12.2326;0.36471471
20.12.2326;0.33252349
21.12.2326;0.37186037
22.12.2326;0.35756904
23.12.2326;0.37543321
24.12.2326;0.33252349
25.12.2326;0.37900604
26.12.2326;0.40047876
27.12.2326;0.37186037
28.12.2326;0.35756904
29.12.2326;0.36114188
30.12.2326;0.56979528
31.12.2326;0.48376148
01.01.2327;0.42548858
02.01.2327;0.41834292
03.01.2327;0.40762442
04.01.2327;0.45153453
05.01.2327;0.50526993
06.01.2327;0.51245132
07.01.2327;0.41477009
08.01.2327;0.48737004
09.01.2327;0.45510736
10.01.2327;0.50884276
11.01.2327;0.51602415
12.01.2327;0.58051377
13.01.2327;0.5375326
14.01.2327;0.61277645
15.01.2327;0.60202222
16.01.2327;0.64503912
17.01.2327;0.64146629
18.01.2327;0.63071207
19.01.2327;0.66654757
20.01.2327;0.64146629
21.01.2327;0.65579335
22.01.2327;0.6342849
23.01.2327;0.67369324
24.01.2327;0.68444746
25.01.2327;0.63785773
26.01.2327;0.65218479
27.01.2327;0.64146629
28.01.2327;0.59487656
29.01.2327;0.6342849
30.01.2327;0.65218479
31.01.2327;0.6271035
01.02.2327;0.61634928
02.02.2327;0.56979528
03.02.2327;0.61995784
04.02.2327;0.58412233
05.02.2327;0.59487656
06.02.2327;0.59487656
07.02.2327;0.57694094
08.02.2327;0.58412233
09.02.2327;0.64503912
10.02.2327;0.62353067
11.02.2327;0.59844939
12.02.2327;0.6342849
13.02.2327;0.63785773
14.02.2327;0.61277645
15.02.2327;0.63785773
16.02.2327;0.6342849
17.02.2327;0.61277645
18.02.2327;0.66654757
19.02.2327;0.63785773
20.02.2327;0.60563078
21.02.2327;0.58769517
22.02.2327;0.64146629
23.02.2327;0.64861195
24.02.2327;0.61995784
25.02.2327;0.58769517
26.02.2327;0.58769517
27.02.2327;0.59487656
28.02.2327;0.58769517
01.03.2327;0.54467827
02.03.2327;0.53395977
03.03.2327;0.56979528
04.03.2327;0.54110543
05.03.2327;0.55543249
06.03.2327;0.51959698
07.03.2327;0.44792597
08.03.2327;0.44792597
09.03.2327;0.37186037
10.03.2327;0.32537783
11.03.2327;0.29318661
12.03.2327;0.33966916
13.03.2327;0.29675944
14.03.2327;0.32895066
15.03.2327;0.28961378
16.03.2327;0.34681482
17.03.2327;0.32537783
18.03.2327;0.30747794
19.03.2327;0.33609632
20.03.2327;0.28961378
21.03.2327;0.28604094
22.03.2327;0.26817678
23.03.2327;0.31823216
24.03.2327;0.26460395
25.03.2327;0.30390511
26.03.2327;0.26099539
27.03.2327;0.27889528
28.03.2327;0.30390511
29.03.2327;0.30033227
30.03.2327;0.26099539
31.03.2327;0.29675944
01.04.2327;0.29675944
02.04.2327;0.27889528
03.04.2327;0.28961378
04.04.2327;0.26460395
05.04.2327;0.27532245
06.04.2327;0.30390511
07.04.2327;0.46943442
08.04.2327;0.50884276
09.04.2327;0.41834292
10.04.2327;0.45510736
11.04.2327;0.51602415
12.04.2327;0.52320555
13.04.2327;0.48018865
14.04.2327;0.47661581
15.04.2327;0.44338847
16.04.2327;0.46228876
17.04.2327;0.4945157
18.04.2327;0.61995784
19.04.2327;0.55543249
20.04.2327;0.60920362
21.04.2327;0.53035121
22.04.2327;0.59844939
23.04.2327;0.53395977
24.04.2327;0.61634928
25.04.2327;0.63071207
26.04.2327;0.61634928
27.04.2327;0.57694094
28.04.2327;0.65218479
29.04.2327;0.60563078
30.04.2327;0.64146629
01.05.2327;0.61995784
02.05.2327;0.63071207
03.05.2327;0.63785773
04.05.2327;0.60920362
05.05.2327;0.61995784
06.05.2327;0.591268
07.05.2327;0.57694094
08.05.2327;0.60202222
09.05.2327;0.55543249
10.05.2327;0.60202222
11.05.2327;0.57336811
12.05.2327;0.61995784
13.05.2327;0.61995784
14.05.2327;0.59844939
15.05.2327;0.6271035
16.05.2327;0.65218479
17.05.2327;0.6271035
18.05.2327;0.6342849
19.05.2327;0.65218479
20.05.2327;0.63785773
21.05.2327;0.64861195
22.05.2327;0.61995784
23.05.2327;0.64503912
24.05.2327;0.65579335
25.05.2327;0.69877452
26.05.2327;0.63785773
27.05.2327;0.59844939
28.05.2327;0.60563078
29.05.2327;0.64861195
30.05.2327;0.61995784
31.05.2327;0.63071207
01.06.2327;0.62353067
02.06.2327;0.59487656
03.06.2327;0.61277645
04.06.2327;0.58412233
05.06.2327;0.61277645
06.06.2327;0.55904105
07.06.2327;0.59487656
08.06.2327;0.53395977
09.06.2327;0.56618672
10.06.2327;0.52677838
11.06.2327;0.42906142
12.06.2327;0.43977991
13.06.2327;0.41477009
14.06.2327;0.32895066
15.06.2327;0.3110865
16.06.2327;0.33609632
17.06.2327;0.33966916
18.06.2327;0.30033227
19.06.2327;0.31823216
20.06.2327;0.30033227
21.06.2327;0.3110865
22.06.2327;0.30390511
23.06.2327;0.33252349
24.06.2327;0.27889528
25.06.2327;0.29675944
26.06.2327;0.26460395
27.06.2327;0.3110865
28.06.2327;0.26460395
29.06.2327;0.30747794
30.06.2327;0.25742256
01.07.2327;0.30747794
02.07.2327;0.28246811
03.07.2327;0.28961378
04.07.2327;0.26817678
05.07.2327;0.27174962
06.07.2327;0.29675944
07.07.2327;0.26817678
08.07.2327;0.26460395
09.07.2327;0.28246811
10.07.2327;0.25742256
11.07.2327;0.34324199
12.07.2327;0.46943442
13.07.2327;0.49094287
14.07.2327;0.46228876
15.07.2327;0.47661581
16.07.2327;0.47300725
17.07.2327;0.50884276
18.07.2327;0.48376148
19.07.2327;0.48018865
20.07.2327;0.46228876
21.07.2327;0.4945157
22.07.2327;0.51602415
23.07.2327;0.52677838
24.07.2327;0.55185966
25.07.2327;0.58769517
26.07.2327;0.56618672
27.07.2327;0.61634928
28.07.2327;0.60920362
29.07.2327;0.6271035
30.07.2327;0.65936618
31.07.2327;0.64146629
01.08.2327;0.64146629
02.08.2327;0.6342849
03.08.2327;0.66654757
04.08.2327;0.63071207
05.08.2327;0.65218479
06.08.2327;0.65936618
07.08.2327;0.65579335
08.08.2327;0.66293901
09.08.2327;0.67369324
10.08.2327;0.66293901
11.08.2327;0.61634928
12.08.2327;0.6271035
13.08.2327;0.58412233
14.08.2327;0.6271035
15.08.2327;0.60563078
16.08.2327;0.61277645
17.08.2327;0.60563078
18.08.2327;0.64146629
19.08.2327;0.6271035
20.08.2327;0.65936618
21.08.2327;0.6342849
22.08.2327;0.63071207
23.08.2327;0.68444746
24.08.2327;0.66654757
25.08.2327;0.68802029
26.08.2327;0.69877452
27.08.2327;0.69520169
28.08.2327;0.65579335
29.08.2327;0.65218479
30.08.2327;0.66293901
31.08.2327;0.62353067
01.09.2327;0.65936618
02.09.2327;0.61277645
03.09.2327;0.65936618
04.09.2327;0.60563078
05.09.2327;0.64503912
06.09.2327;0.62353067
07.09.2327;0.63785773
08.09.2327;0.62353067
09.09.2327;0.6271035
10.09.2327;0.54828683
11.09.2327;0.57694094
12.09.2327;0.55904105
13.09.2327;0.56979528
14.09.2327;0.51602415
15.09.2327;0.44338847
16.09.2327;0.46228876
17.09.2327;0.37900604
18.09.2327;0.33966916
19.09.2327;0.28246811
20.09.2327;0.34324199
21.09.2327;0.30033227
22.09.2327;0.30390511
23.09.2327;0.29318661
24.09.2327;0.30747794
25.09.2327;0.30033227
26.09.2327;0.32180499
27.09.2327;0.29675944
28.09.2327;0.27174962
29.09.2327;0.28604094
30.09.2327;0.27174962
01.10.2327;0.32537783
02.10.2327;0.26817678
03.10.2327;0.25742256
04.10.2327;0.25742256
05.10.2327;0.26460395
06.10.2327;0.26460395
07.10.2327;0.27889528
08.10.2327;0.25742256
09.10.2327;0.27532245
10.10.2327;0.29318661
11.10.2327;0.26817678
12.10.2327;0.26817678
13.10.2327;0.26460395
14.10.2327;0.27532245
15.10.2327;0.35038765
16.10.2327;0.43977991
17.10.2327;0.50526993
18.10.2327;0.42906142
19.10.2327;0.43977991
20.10.2327;0.48737004
21.10.2327;0.5016971
22.10.2327;0.46943442
23.10.2327;0.43263425
24.10.2327;0.43263425
25.10.2327;0.46943442
26.10.2327;0.55185966
27.10.2327;0.58412233
28.10.2327;0.57336811
29.10.2327;0.60920362
30.10.2327;0.56618672
31.10.2327;0.60920362
01.11.2327;0.59844939
02.11.2327;0.6271035
03.11.2327;0.66654757
04.11.2327;0.65936618
05.11.2327;0.64503912
06.11.2327;0.67369324
07.11.2327;0.65936618
08.11.2327;0.60920362
09.11.2327;0.61634928
10.11.2327;0.68444746
11.11.2327;0.64861195
12.11.2327;0.6701204
13.11.2327;0.60920362
14.11.2327;0.66293901
15.11.2327;0.60563078
16.11.2327;0.64146629
17.11.2327;0.65936618
18.11.2327;0.61634928
19.11.2327;0.56979528
20.11.2327;0.60563078
21.11.2327;0.62353067
22.11.2327;0.591268
23.11.2327;0.65218479
24.11.2327;0.68444746
25.11.2327;0.64503912
26.11.2327;0.64503912
27.11.2327;0.65936618
28.11.2327;0.69520169
29.11.2327;0.68444746
30.11.2327;0.63071207
01.12.2327;0.63785773
02.12.2327;0.63785773
03.12.2327;0.64503912
04.12.2327;0.61277645
05.12.2327;0.59844939
06.12.2327;0.60920362
07.12.2327;0.64503912
08.12.2327;0.66293901
09.12.2327;0.61634928
10.12.2327;0.55543249
11.12.2327;0.57336811
12.12.2327;0.59844939
13.12.2327;0.56261388
14.12.2327;0.62353067
15.12.2327;0.54828683
16.12.2327;0.59844939
17.12.2327;0.56618672
18.12.2327;0.56261388
19.12.2327;0.54110543
20.12.2327;0.45510736
21.12.2327;0.3968702
22.12.2327;0.38972453
23.12.2327;0.3110865
24.12.2327;0.30747794
25.12.2327;0.29318661
26.12.2327;0.3110865
27.12.2327;0.27532245
28.12.2327;0.27889528
29.12.2327;0.3110865
30.12.2327;0.28604094
31.12.2327;0.29675944
01.01.2328;0.30033227
02.01.2328;0.26460395
03.01.2328;0.26099539
04.01.2328;0.26099539
05.01.2328;0.27889528
06.01.2328;0.24670406
07.01.2328;0.27889528
08.01.2328;0.25384973
09.01.2328;0.27532245
10.01.2328;0.28961378
11.01.2328;0.28246811
12.01.2328;0.25384973
13.01.2328;0.2395584
14.01.2328;0.29318661
15.01.2328;0.27532245
16.01.2328;0.26460395
17.01.2328;0.27889528
18.01.2328;0.25027689
19.01.2328;0.32895066
20.01.2328;0.45510736
21.01.2328;0.49094287
22.01.2328;0.44338847
23.01.2328;0.41834292
24.01.2328;0.42906142
25.01.2328;0.46586159
26.01.2328;0.45153453
27.01.2328;0.50884276
28.01.2328;0.4586802
29.01.2328;0.45510736
30.01.2328;0.48376148
31.01.2328;0.51602415
01.02.2328;0.55904105
02.02.2328;0.57336811
03.02.2328;0.60202222
04.02.2328;0.61995784
05.02.2328;0.59487656
06.02.2328;0.59487656
07.02.2328;0.58051377
08.02.2328;0.61995784
09.02.2328;0.62353067
10.02.2328;0.591268
11.02.2328;0.57694094
12.02.2328;0.61995784
13.02.2328;0.62353067
14.02.2328;0.60563078
15.02.2328;0.58051377
16.02.2328;0.63785773
17.02.2328;0.66293901
18.02.2328;0.61995784
19.02.2328;0.57336811
20.02.2328;0.58769517
21.02.2328;0.63785773
22.02.2328;0.61995784
23.02.2328;0.60563078
24.02.2328;0.61995784
25.02.2328;0.64861195
26.02.2328;0.61995784
27.02.2328;0.59844939
28.02.2328;0.61277645
29.02.2328;0.64861195
01.03.2328;0.60202222
02.03.2328;0.61634928
03.03.2328;0.59487656
04.03.2328;0.63785773
05.03.2328;0.60563078
06.03.2328;0.61277645
07.03.2328;0.61634928
08.03.2328;0.61995784
09.03.2328;0.60202222
10.03.2328;0.61634928
11.03.2328;0.60920362
12.03.2328;0.6342849
13.03.2328;0.61995784
14.03.2328;0.61995784
15.03.2328;0.60202222
16.03.2328;0.54828683
17.03.2328;0.56618672
18.03.2328;0.57694094
19.03.2328;0.56618672
20.03.2328;0.57694094
21.03.2328;0.56618672
22.03.2328;0.55904105
23.03.2328;0.56261388
24.03.2328;0.51602415
25.03.2328;0.4586802
26.03.2328;0.41834292
27.03.2328;0.37186037
28.03.2328;0.30390511
29.03.2328;0.28604094
30.03.2328;0.28246811
31.03.2328;0.32537783
01.04.2328;0.27889528
02.04.2328;0.31465933
03.04.2328;0.26460395
04.04.2328;0.29675944
05.04.2328;0.28961378
06.04.2328;0.29318661
07.04.2328;0.29318661
08.04.2328;0.31465933
09.04.2328;0.24313123
10.04.2328;0.28961378
11.04.2328;0.25742256
12.04.2328;0.27889528
13.04.2328;0.2395584
14.04.2328;0.26817678
15.04.2328;0.28604094
16.04.2328;0.29318661
17.04.2328;0.26460395
18.04.2328;0.26817678
19.04.2328;0.27174962
20.04.2328;0.27532245
21.04.2328;0.28961378
22.04.2328;0.28246811
23.04.2328;0.27889528
24.04.2328;0.25742256
25.04.2328;0.40762442
26.04.2328;0.38257887
27.04.2328;0.37900604
28.04.2328;0.41119726
29.04.2328;0.56979528
30.04.2328;0.58051377
01.05.2328;0.51959698
02.05.2328;0.48376148
03.05.2328;0.43263425
04.05.2328;0.44792597
05.05.2328;0.48376148
06.05.2328;0.58051377
07.05.2328;0.54467827
08.05.2328;0.59844939
09.05.2328;0.591268
10.05.2328;0.58412233
11.05.2328;0.61277645
12.05.2328;0.59487656
13.05.2328;0.58769517
14.05.2328;0.59487656
15.05.2328;0.59487656
16.05.2328;0.62353067
17.05.2328;0.63071207
18.05.2328;0.6342849
19.05.2328;0.61277645
20.05.2328;0.61995784
21.05.2328;0.60563078
22.05.2328;0.6271035
23.05.2328;0.63785773
24.05.2328;0.63785773
25.05.2328;0.58412233
26.05.2328;0.58769517
27.05.2328;0.59487656
28.05.2328;0.58412233
29.05.2328;0.57336811
30.05.2328;0.61277645
31.05.2328;0.57694094
01.06.2328;0.58412233
02.06.2328;0.58051377
03.06.2328;0.58769517
04.06.2328;0.59844939
05.06.2328;0.59844939
06.06.2328;0.59487656
07.06.2328;0.60920362
08.06.2328;0.61634928
09.06.2328;0.63071207
10.06.2328;0.6342849
11.06.2328;0.66654757
12.06.2328;0.67369324
13.06.2328;0.61277645
14.06.2328;0.57694094
15.06.2328;0.6271035
16.06.2328;0.58412233
17.06.2328;0.66293901
18.06.2328;0.58412233
19.06.2328;0.56979528
20.06.2328;0.55543249
21.06.2328;0.57694094
22.06.2328;0.55543249
23.06.2328;0.57336811
24.06.2328;0.55185966
25.06.2328;0.55904105
26.06.2328;0.53035121
27.06.2328;0.55185966
28.06.2328;0.50526993
29.06.2328;0.42548858
30.06.2328;0.42191575
01.07.2328;0.36828754
02.07.2328;0.30390511
03.07.2328;0.27532245
04.07.2328;0.33966916
05.07.2328;0.27889528
06.07.2328;0.30747794
07.07.2328;0.27174962
08.07.2328;0.32895066
09.07.2328;0.3110865
10.07.2328;0.29675944
11.07.2328;0.29675944
12.07.2328;0.30033227
13.07.2328;0.29318661
14.07.2328;0.25027689
15.07.2328;0.28246811
16.07.2328;0.28246811
17.07.2328;0.26817678
18.07.2328;0.25742256
19.07.2328;0.25027689
20.07.2328;0.28604094
21.07.2328;0.30390511
22.07.2328;0.25742256
23.07.2328;0.26817678
24.07.2328;0.30747794
25.07.2328;0.27889528
26.07.2328;0.28246811
27.07.2328;0.25742256
28.07.2328;0.30033227
29.07.2328;0.29675944
30.07.2328;0.44792597
31.07.2328;0.47661581
01.08.2328;0.41477009
02.08.2328;0.40405159
03.08.2328;0.45510736
04.08.2328;0.50884276
05.08.2328;0.41477009
06.08.2328;0.44338847
07.08.2328;0.41477009
08.08.2328;0.46943442
09.08.2328;0.49812426
10.08.2328;0.63785773
11.08.2328;0.56618672
12.08.2328;0.56618672
13.08.2328;0.61995784
14.08.2328;0.60563078
15.08.2328;0.60202222
16.08.2328;0.58412233
17.08.2328;0.6271035
18.08.2328;0.61277645
19.08.2328;0.58051377
20.08.2328;0.591268
21.08.2328;0.6271035
22.08.2328;0.6271035
23.08.2328;0.60920362
24.08.2328;0.56979528
25.08.2328;0.56979528
26.08.2328;0.60202222
27.08.2328;0.55904105
28.08.2328;0.591268
29.08.2328;0.57694094
30.08.2328;0.56979528
31.08.2328;0.55904105
01.09.2328;0.59844939
02.09.2328;0.591268
03.09.2328;0.591268
04.09.2328;0.58769517
05.09.2328;0.58412233
06.09.2328;0.59844939
07.09.2328;0.6773018
08.09.2328;0.59844939
09.09.2328;0.591268
10.09.2328;0.61634928
11.09.2328;0.591268
12.09.2328;0.591268
13.09.2328;0.61277645
14.09.2328;0.6271035
15.09.2328;0.60563078
16.09.2328;0.56618672
17.09.2328;0.63071207
18.09.2328;0.56979528
19.09.2328;0.58769517
20.09.2328;0.58769517
21.09.2328;0.59487656
22.09.2328;0.59487656
23.09.2328;0.63071207
24.09.2328;0.55185966
25.09.2328;0.56261388
26.09.2328;0.53395977
27.09.2328;0.55185966
28.09.2328;0.55904105
29.09.2328;0.56618672
30.09.2328;0.5375326
01.10.2328;0.57336811
02.10.2328;0.46586159
03.10.2328;0.43977991
04.10.2328;0.41119726
05.10.2328;0.38257887
06.10.2328;0.36471471
07.10.2328;0.37186037
08.10.2328;0.38257887
09.10.2328;0.36471471
10.10.2328;0.3861517
11.10.2328;0.36828754
12.10.2328;0.3861517
13.10.2328;0.38257887
14.10.2328;0.37543321
15.10.2328;0.38257887
16.10.2328;0.34681482
17.10.2328;0.30390511
18.10.2328;0.25384973
19.10.2328;0.26817678
20.10.2328;0.27174962
21.10.2328;0.27889528
22.10.2328;0.26099539
23.10.2328;0.27174962
24.10.2328;0.28604094
25.10.2328;0.28604094
26.10.2328;0.26460395
27.10.2328;0.24670406
28.10.2328;0.3110865
29.10.2328;0.27532245
30.10.2328;0.30390511
31.10.2328;0.42906142
01.11.2328;0.33252349
02.11.2328;0.30390511
03.11.2328;0.36114188
04.11.2328;0.3861517
05.11.2328;0.40762442
06.11.2328;0.3861517
07.11.2328;0.42191575
08.11.2328;0.47661581
09.11.2328;0.46943442
10.11.2328;0.45510736
11.11.2328;0.42906142
12.11.2328;0.44792597
13.11.2328;0.50526993
14.11.2328;0.60202222
15.11.2328;0.58769517
16.11.2328;0.591268
17.11.2328;0.55185966
18.11.2328;0.60563078
19.11.2328;0.60202222
20.11.2328;0.58051377
21.11.2328;0.591268
22.11.2328;0.57694094
23.11.2328;0.59487656
24.11.2328;0.6342849
25.11.2328;0.62353067
26.11.2328;0.56261388
27.11.2328;0.58412233
28.11.2328;0.55904105
29.11.2328;0.55185966
30.11.2328;0.56979528
01.12.2328;0.54828683
02.12.2328;0.56618672
03.12.2328;0.51959698
04.12.2328;0.58769517
05.12.2328;0.56618672
06.12.2328;0.58051377
07.12.2328;0.5375326
08.12.2328;0.58051377
09.12.2328;0.54110543
10.12.2328;0.58051377
11.12.2328;0.56979528
12.12.2328;0.61277645
13.12.2328;0.55904105
14.12.2328;0.59487656
15.12.2328;0.58412233
16.12.2328;0.60920362
17.12.2328;0.58051377
18.12.2328;0.60202222
19.12.2328;0.56979528
20.12.2328;0.61634928
21.12.2328;0.54828683
22.12.2328;0.55904105
23.12.2328;0.54467827
24.12.2328;0.54110543
25.12.2328;0.57694094
26.12.2328;0.60563078
27.12.2328;0.57336811
28.12.2328;0.5375326
29.12.2328;0.52320555
