"MT_251";"MT_252";"MT_253";"MT_254"
0.98044038;0.93209949;0.04626688;0.954214;
0.08290998;0.9656024;0.93869375;0.5;
0.07295424;0.9656591;0.90955608;0.9878592;
0.08290998;0.02066266;0.97931432;0.00961091;
0.97423001;0.02947925;0.98462088;0.98462348;
0.93496698;0.98621871;0.00806249;0.20071913;
0.11376834;0.5;0.97344526;0.045786;
0.03287747;0.09984404;0.03712572;0.11089009;
0.9835173;0.09984404;0.97674373;0.9884675;
0.03287747;0.81753309;0.9690088;0.88910991;
0.05870295;0.89968906;0.01862621;0.92450567;
0.91709002;0.04119325;0.98137379;0.00578106;
0.34243898;0.81608694;0.04626688;0.9741808;
0.03287747;0.18391306;0.98768921;0.0331697;
0.86134252;0.06790051;0.0084184;0.97680452;
0.08290998;0.10031094;0.83241864;0.80078689;
0.95780011;0.97047893;0.95373312;0.11038418;
0.11376834;0.02952107;0.16758136;0.5;
0.02914097;0.5;0.90955608;0.99038909;
0.95875894;0.95880675;0.98844985;0.9744078;
0.92713347;0.18391306;0.0228866;0.01098222;
0.34243898;0.5;0.02068568;0.0136202;
0.07295424;0.81608694;0.09044392;0.19921311;
0.96306032;0.18391306;0.5;0.80078689;
0.11356048;0.98620956;0.03712572;0.92303379;
0.05870295;0.02947925;0.98307599;0.96171447;
0.88643952;0.89968906;0.5;0.98951322;
0.97954821;0.10031094;0.96287428;0.01646517;
0.03116293;0.02947925;0.01860768;0.98463364;
0.09591725;0.98620956;0.90955608;0.95412423;
0.97306728;0.97052075;0.06130625;0.0230348;
0.08290998;0.04119325;0.02655474;0.00660975;
0.04536201;0.81608694;0.90955608;0.04605637;
0.96885331;0.05130615;0.98448048;0.98219908;
0.02371184;0.18391306;0.95373312;0.99074867;
0.94129705;0.18246691;0.00846799;0.01773306;
0.9630375;0.81753309;0.97344526;0.98226694;
0.05348525;0.97052075;0.98669949;0.0328427;
0.91709002;0.02066266;0.00886987;0.01285935;
0.34375931;0.0343409;0.93869375;0.98456223;
0.34243898;0.97417922;0.97344526;0.0230348;
0.0369625;0.93209949;0.03094005;0.07549433;
0.05348525;0.01379044;0.16896074;0.11402132;
0.98086715;0.9770313;0.09044392;0.11089009;
0.04217019;0.06812001;0.00465805;0.04596589;
0.5;0.06790051;0.96905995;0.07597878;
0.17702702;0.5;0.09044392;0.04596589;
0.97529669;0.00627111;0.00532432;0.00406426;
0.02470331;0.00626922;0.00776115;0.00890742;
0.07295424;0.01194934;0.00503455;0.01157845;
0.82249769;0.0094265;0.02236694;0.0384115;
0.23939634;0.01036287;0.9706125;0.02057116;
0.02654942;0.10031094;0.01076523;0.92402122;
0.02474428;0.89968906;0.5;0.11140046;
0.5;0.5;0.90912798;0.98111525;
0.93482662;0.04127471;0.01435213;0.01888475;
0.09606734;0.10031094;0.09087202;0.5;
0.02284914;0.5;0.09087202;0.97743416;
0.05362838;0.96554552;0.93849443;0.05377371;
0.94637162;0.04127471;0.90912798;0.03853829;
0.34375931;0.04127471;0.04638092;0.94254079;
0.11397694;0.94856781;0.16896074;0.05745921;
0.17750231;0.81608694;0.0371993;0.9742664;
0.76060366;0.04127471;0.95361908;0.03847479;
0.90378212;0.05130615;0.09087202;0.98254637;
0.03487203;0.94869385;0.97668579;0.942681;
0.76060366;0.89968906;0.0371993;0.02889372;
0.88623166;0.06812001;0.90912798;0.06970723;
0.94637162;0.02952107;0.90912798;0.94622629;
0.03294998;0.94856781;0.09087202;0.11140046;
0.94118241;0.95880675;0.5;0.19921311;
0.13926579;0.06812001;0.9628007;0.99227914;
0.90378212;0.94856781;0.98756639;0.99699133;
0.04919307;0.5;0.01554532;0.01052953;
0.94118241;0.89968906;0.9901742;0.00857865;
0.13926579;0.89968906;0.92176486;0.19921311;
0.92686971;0.93187999;0.02540206;0.98553232;
0.0454652;0.06812001;0.90912798;0.00701899;
0.96296886;0.94856781;0.06150557;0.20071913;
0.97033802;0.99608734;0.95361908;0.01286646;
0.88602306;0.99269618;0.99036167;0.99201109;
0.01416048;0.01034738;0.01016237;0.94282054;
0.96877192;0.98620956;0.99385647;0.9863798;
0.99142302;0.01088443;0.99310123;0.02567685;
0.95088742;0.03867338;0.01431916;0.057319;
0.05348525;0.5;0.02655474;0.02885794;
0.09606734;0.02585287;0.16896074;0.97114206;
0.02778505;0.5;0.01860768;0.04596589;
0.98105559;0.98981506;0.99019481;0.99276242;
0.01836102;0.99609543;0.99522286;0.99373925;
0.82297298;0.98965778;0.99619782;0.01542752;
0.98105559;0.00827648;0.95373312;0.80078689;
0.05348525;0.02582078;0.90955608;0.97110628;
0.06503302;0.98782648;0.01860768;0.11140046;
0.65756102;0.0343976;0.96287428;0.79928087;
0.93489688;0.94869385;0.99153201;0.03298206;
0.97179495;0.9852287;0.01096092;0.057319;
0.01745265;0.5;0.00931179;0.98552332;
0.97306728;0.5;0.99435393;0.80078689;
0.05348525;0.94869385;0.90955608;0.98948;
0.11356048;0.05130615;0.5;0.9744078;
0.95782981;0.0343409;0.03705243;0.99204391;
0.23939634;0.18391306;0.02068568;0.02094141;
0.09591725;0.02582078;0.98448048;0.00744389;
0.98254735;0.9656024;0.97956286;0.0328427;
0.0164827;0.98409775;0.03043759;0.80078689;
0.11376834;0.01722056;0.01860768;0.9429594;
0.82297298;0.93209949;0.97344526;0.0136202;
0.97954821;0.04119325;0.5;0.96126995;
0.95088742;0.5;0.95373312;0.5;
0.04911258;0.98910987;0.04626688;0.5;
0.04536201;0.01149296;0.93869375;0.0232418;
0.88643952;0.93209949;0.95373312;0.99035319;
0.90393266;0.0229687;0.04626688;0.97121337;
0.02280546;0.94869385;0.09087202;0.9744078;
0.94651475;0.09984404;0.96287428;0.0255922;
0.96306032;0.06790051;0.96366491;0.98078775;
0.96712253;0.97933734;0.97355774;0.02305762;
0.0156148;0.0343409;0.01230269;0.07549433;
0.97954821;0.90015596;0.985822;0.96711098;
0.03939586;0.9770313;0.03083824;0.03828553;
0.65624069;0.98277944;0.83103926;0.5;
0.97039682;0.02947925;0.03633509;0.00701264;
0.11356048;0.0411121;0.9877054;0.88859954;
0.02118554;0.9588879;0.0122946;0.98993549;
0.96060414;0.98783361;0.83103926;0.00890742;
0.02693272;0.02294336;0.09087202;0.19921311;
0.97954821;0.93209949;0.04626688;0.99253219;
0.02195764;0.06790051;0.03705243;0.02096028;
0.96306032;0.98783361;0.95373312;0.03828553;
0.03287747;0.01379044;0.04626688;0.9671573;
0.86103899;0.02947925;0.97674373;0.07549433;
0.97530691;0.81608694;0.03712572;0.02107417;
0.34243898;0.09984404;0.96287428;0.057319;
0.90408275;0.01723485;0.02655474;0.99073761;
0.04911258;0.98850704;0.0124171;0.5;
0.5;0.90015596;0.97933717;0.01285935;
0.08290998;0.01149296;0.5;0.07573579;
0.92704576;0.97417922;0.16896074;0.94282054;
0.95460364;0.5;0.16758136;0.5;
0.0369625;0.05130615;0.00517539;0.92303379;
0.88623166;0.94869385;0.98669949;0.01547887;
0.03939586;0.0411121;0.00776115;0.9615885;
0.94651475;0.00766524;0.02655474;0.00454164;
0.17702702;0.00940515;0.03712572;0.00643586;
0.03481113;0.00862016;0.0124171;0.01780092;
0.92704576;0.09984404;0.98448048;0.01446768;
0.90408275;0.00706757;0.00582197;0.01746674;
0.01548901;0.00797749;0.01330051;0.97682761;
0.34375931;0.93187999;0.00576272;0.03847479;
0.03294998;0.95872529;0.00889097;0.94254079;
0.91686374;0.01726349;0.01435213;0.94634927;
0.34375931;0.04127471;0.97926849;0.01624663;
0.01801701;0.94856781;0.02073151;0.97423793;
0.65624069;0.94856781;0.93849443;0.95635012;
0.13926579;0.04127471;0.16896074;0.01624663;
0.94118241;0.03445448;0.16896074;0.97103444;
0.07304216;0.970437;0.06150557;0.0461472;
0.09621788;0.93187999;0.97336975;0.97103444;
0.9605262;0.02301957;0.02663025;0.0461472;
0.05358058;0.05130615;0.93849443;0.97204241;
0.07304216;0.9656024;0.09087202;0.95394363;
0.17750231;0.18391306;0.16896074;0.5;
0.9545348;0.10031094;0.16758136;0.02792408;
0.95080693;0.06790051;0.5;0.93049796;
0.02284914;0.93209949;0.83241864;0.03677763;
0.96296886;0.93187999;0.5;0.88859954;
0.11397694;0.05143219;0.90912798;0.03853829;
0.82249769;0.97411495;0.98667104;0.20071913;
0.11397694;0.02301957;0.01864477;0.94254079;
0.88602306;0.97927553;0.83103926;0.5;
0.82249769;0.94869385;0.98755811;0.99045618;
0.13926579;0.05130615;0.01332896;0.99717461;
0.09606734;0.89968906;0.98135523;0.00857865;
0.9545348;0.18391306;0.02070857;0.00747261;
0.04923342;0.97929617;0.90912798;0.99318678;
0.86073421;0.99778038;0.99525681;0.01006886;
0.08302297;0.93209949;0.9875829;0.96701794;
0.97525572;0.00795914;0.98309129;0.04605637;
0.99356242;0.05118071;0.01240885;0.02885794;
0.94129705;0.01879391;0.02655474;0.98219908;
0.01211376;0.01552197;0.98139232;0.9615885;
0.90408275;0.95253513;0.03094005;0.04605637;
0.9630375;0.97052075;0.83241864;0.5;
0.86103899;0.99172352;0.99113013;0.98552332;
0.03479087;0.99100248;0.99556315;0.99227914;
0.0173007;0.98120609;0.99522286;0.97114206;
0.95774057;0.9656591;0.98836357;0.11089009;
0.978298;0.0343409;0.01034804;0.96701794;
0.88643952;0.98621871;0.83103926;0.20071913;
0.02279675;0.93187999;0.02068568;0.02567685;
0.97720325;0.06812001;0.98137379;0.03298206;
0.65624069;0.97417922;0.93869375;0.99496867;
0.03479087;0.81608694;0.09087202;0.88910991;
0.91709002;0.0229687;0.93849443;0.98226694;
0.82297298;0.98276515;0.9538466;0.0115325;
0.05870295;0.0147713;0.83103926;0.03288902;
0.95782981;0.81608694;0.01163643;0.01007323;
0.03939586;0.06790051;0.06150557;0.99201658;
0.5;0.81753309;0.02655474;0.98642751;
0.96883707;0.89968906;0.97674373;0.04587577;
0.97530691;0.18391306;0.95373312;0.0230348;
0.03939586;0.02947925;0.5;0.96171447;
0.04536201;0.98276515;0.02655474;0.01647684;
0.17702702;0.00862374;0.96905995;0.92450567;
0.03481113;0.05130615;0.5;0.5;
0.13865748;0.09984404;0.02655474;0.19921311;
0.90408275;0.18391306;0.02066283;0.5;
0.96306032;0.09984404;0.98568084;0.9744078;
0.03479087;0.98409775;0.9690088;0.01537652;
0.88623166;0.18391306;0.93869375;0.19921311;
0.97039682;0.02294336;0.90955608;0.80078689;
0.04907243;0.18391306;0.02066283;0.80078689;
0.07295424;0.97417922;0.99379115;0.07549433;
0.03415489;0.9656591;0.16758136;0.01784188;
0.97658593;0.02947925;0.02325627;0.98342925;
0.5;0.93209949;0.5;0.98353483;
0.06510312;0.98408556;0.93869375;0.9744078;
0.93489688;0.0229687;0.98669949;0.00680125;
0.96520913;0.18246691;0.5;0.88859954;
0.11376834;0.99204391;0.96961176;0.98553232;
0.92704576;0.0343409;0.16758136;0.01102912;
0.05348525;0.04119325;0.0184244;0.98947524;
0.11376834;0.5;0.90912798;0.9769652;
0.5;0.98276515;0.98973719;0.00889379;
0.13865748;0.0343409;0.01853393;0.88597868;
0.04911258;0.02066266;0.98908389;0.99077072;
0.95782981;0.98122307;0.01546817;0.96171447;
0.23860444;0.01877693;0.96911094;0.01281681;
0.5;0.0229687;0.01855231;0.92450567;
0.90408275;0.98965778;0.01088433;0.0255922;
0.92704576;0.01292361;0.06130625;0.9671573;
0.88643952;0.97933734;0.90955608;0.0570406;
0.04907243;0.06790051;0.5;0.07549433;
0.04911258;0.93209949;0.83103926;0.98462348;
0.96060414;0.01722056;0.00621091;0.02096028;
0.5;0.05130615;0.00477714;0.07549433;
0.17702702;0.5;0.90912798;0.0570406;
0.88643952;0.93209949;0.01330051;0.0089211;
0.65624069;0.00795914;0.01692401;0.00526382;
0.03287747;0.00530603;0.96294757;0.01219174;
0.86103899;0.01194934;0.01690871;0.01285935;
0.13896101;0.00691224;0.90955608;0.01102912;
0.90408275;0.02588505;0.01860768;0.01342361;
0.01894441;0.10031094;0.00601112;0.9742664;
0.04919307;0.5;0.00595367;0.0461472;
0.03293182;0.04119325;0.02663025;0.92402122;
0.9605262;0.029563;0.0098258;0.0461472;
0.07313029;0.970437;0.97926849;0.94254079;
0.02200624;0.5;0.06150557;0.97501199;
0.08313626;0.029563;0.04638092;0.0318121;
0.93475622;0.5;0.90912798;0.02317239;
0.11397694;0.04119325;0.90912798;0.96697123;
0.04225943;0.95880675;0.09087202;0.5;
0.9605262;0.5;0.04638092;0.94254079;
0.11397694;0.0343976;0.93849443;0.20071913;
0.94112492;0.95880675;0.16896074;0.9681879;
0.02200624;0.05130615;0.5;0.03683567;
0.93482662;0.9656024;0.04638092;0.98254637;
0.93482662;0.05130615;0.9628007;0.01623529;
0.92686971;0.02588505;0.90912798;0.94254079;
0.02967672;0.970437;0.03104253;0.02896556;
0.90378212;0.95880675;0.95361908;0.97423793;
0.91697703;0.02299411;0.5;0.99556835;
0.91686374;0.94856781;0.04638092;0.9863798;
0.02582575;0.9656024;0.16896074;0.02889372;
0.9545003;0.93187999;0.95361908;0.97687366;
0.13926579;0.99284965;0.98304531;0.01446768;
0.92695784;0.93187999;0.01695469;0.98947524;
0.09606734;0.06812001;0.16896074;0.00701899;
0.5;0.89968906;0.16896074;0.9615885;
0.5;0.98704413;0.9628007;0.00890742;
0.92695784;0.99748566;0.98445468;0.03298206;
0.97715086;0.01034738;0.83103926;0.98713354;
0.86073421;0.00738963;0.98135523;0.95403411;
0.96877192;0.89968906;0.9628007;0.03298206;
0.34375931;0.01034738;0.97336975;0.98842155;
0.94641942;0.81608694;0.16896074;0.96152521;
0.97563956;0.03256902;0.06150557;0.11140046;
0.97038214;0.98323798;0.9869865;0.95394363;
0.01603918;0.98782648;0.99482461;0.99109258;
0.96520913;0.99204391;0.99189906;0.97114206;
0.02820505;0.9656024;0.99357557;0.98346459;
0.86103899;0.90015596;0.99068821;0.5;
0.94651475;0.5;0.01550665;0.98346459;
0.0217099;0.97052075;0.0124171;0.97892583;
0.92695784;0.81608694;0.09087202;0.01288072;
0.65624069;0.94869385;0.99189906;0.97432315;
0.95217877;0.98965778;0.00980519;0.99299371;
0.93496698;0.01089013;0.02325627;0.01773306;
0.86103899;0.5;0.98307599;0.0255922;
0.07295424;0.9770313;0.83103926;0.20071913;
0.97719454;0.02582078;0.97344526;0.95412423;
0.23939634;0.02294336;0.97931432;0.01921225;
0.02469309;0.9656591;0.93869375;0.02321861;
0.98086101;0.02582078;0.04626688;0.98842155;
0.05348525;0.18391306;0.97674373;0.99145289;
0.07295424;0.09984404;0.01551952;0.00961488;
0.82297298;0.90015596;0.02655474;0.92450567;
0.23860444;0.02066266;0.98139232;0.01441387;
0.82297298;0.05130615;0.83103926;0.01658257;
0.08290998;0.5;0.02325627;0.11140046;
0.93496698;0.18246691;0.5;0.99201384;
0.02371184;0.97052075;0.5;0.98226694;
0.08290998;0.0229687;0.16896074;0.0191964;
0.98086715;0.9770313;0.04626688;0.03828553;
0.0197671;0.5;0.16758136;0.9744078;
0.96060414;0.90015596;0.97933717;0.01442281;
0.90408275;0.0147713;0.97674373;0.04632992;
0.90408275;0.98276515;0.02066283;0.03298206;
0.94651475;0.04119325;0.96294757;0.96701794;
0.03693968;0.97933734;0.5;0.0384115;
0.90408275;0.98706834;0.03705243;0.92426421;
0.04217019;0.02947925;0.97677258;0.88910991;
0.86103899;0.10031094;0.09044392;0.98948;
0.65624069;0.0411121;0.99113013;0.01281681;
0.93496698;0.9852287;0.95373312;0.97905859;
0.03939586;0.81608694;0.83103926;0.95412423;
0.95088742;0.94881929;0.00810094;0.0570406;
0.0369625;0.9656024;0.98448048;0.00926608;
0.88623166;0.94869385;0.98759115;0.057319;
0.82297298;0.05130615;0.09044392;0.98710499;
0.34375931;0.81753309;0.03094005;0.98718319;
0.03936995;0.98782648;0.97344526;0.5;
0.97628816;0.01293166;0.01330051;0.0570406;
0.08290998;0.01590225;0.83241864;0.01006886;
0.90408275;0.97705664;0.95373312;0.98065998;
0.96060414;0.02066266;0.00886987;0.03312259;
0.23939634;0.9656591;0.00665316;0.92303379;
0.02960318;0.95880675;0.83103926;0.9671573;
0.11376834;0.04119325;0.0309912;0.04587577;
0.96060414;0.18246691;0.93849443;0.01546857;
0.17702702;0.10031094;0.04626688;0.97687366;
0.05348525;0.81608694;0.04626688;0.01543777;
0.86103899;0.06790051;0.93869375;0.942681;
0.34375931;0.00517377;0.00776115;0.00421158;
0.11376834;0.00940515;0.00745169;0.01007323;
0.86103899;0.01017995;0.00486672;0.01361222;
0.34243898;0.0044126;0.04626688;0.01040231;
0.13896101;0.04119325;0.95373312;0.01289501;
0.02253837;0.81608694;0.06130625;0.98067605;
0.03294998;0.18391306;0.06150557;0.04605637;
0.34375931;0.5;0.0371993;0.9742664;
0.09606734;0.029563;0.01554532;0.03853829;
0.96055221;0.94856781;0.95361908;0.94254079;
0.01383181;0.5;0.5;0.5;
0.91686374;0.06812001;0.06150557;0.05745921;
0.07304216;0.05130615;0.9628007;0.0289296;
0.82297298;0.9656024;0.06150557;0.9742664;
0.17702702;0.02585287;0.83103926;0.79928087;
0.86103899;0.93209949;0.90912798;0.5;
0.05358058;0.81608694;0.0371993;0.0289296;
0.97032328;0.04119325;0.83103926;0.98909506;
0.02285789;0.9656024;0.04638092;0.92426421;
0.65624069;0.02585287;0.83103926;0.02252217;
0.9545348;0.94856781;0.83103926;0.03307561;
0.5;0.06812001;0.09087202;0.9538528;
0.06517338;0.10031094;0.5;0.03853829;
0.86073421;0.97414713;0.90912798;0.88859954;
0.34375931;0.04119325;0.83103926;0.01784188;
0.93482662;0.18391306;0.97929143;0.96692439;
0.0454652;0.94856781;0.97926849;0.97682761;
0.92686971;0.9656024;0.16896074;0.0257336;
0.11397694;0.95872529;0.95373312;0.99179969;
0.88602306;0.9656024;0.16896074;0.99507111;
0.09621788;0.10031094;0.03712572;0.88910991;
0.96296886;0.98115495;0.98445468;0.99108916;
0.96512797;0.99202557;0.99569699;0.00747261;
0.91697703;0.03445448;0.97933717;0.00661917;
0.01564759;0.89968906;0.00931179;0.98552332;
0.90393266;0.99510677;0.06130625;0.98072408;
0.98392622;0.01034222;0.06130625;0.02312634;
0.97174156;0.02004484;0.93869375;0.9863798;
0.97747014;0.93187999;0.90955608;0.057319;
0.03936995;0.96737997;0.99357557;0.20071913;
0.95782981;0.97705664;0.00745169;0.96152521;
0.02914097;0.98782648;0.98835632;0.99172966;
0.34375931;0.98850704;0.99586002;0.9863798;
0.97085903;0.98965778;0.99534195;0.9615885;
0.03939586;0.01879391;0.98307599;0.98219908;
0.90408275;0.0343409;0.04626688;0.98842155;
0.04124106;0.9656591;0.04626688;0.01647684;
0.92975325;0.05130615;0.03094005;0.01547887;
0.97628816;0.97933734;0.06150557;0.01006886;
0.04217019;0.95880675;0.0461534;0.9615885;
0.11376834;0.81608694;0.09087202;0.98346459;
0.07008408;0.02068322;0.98139232;0.97110628;
0.90879233;0.98620956;0.98835632;0.07597878;
0.06286569;0.06790051;0.01164368;0.942681;
0.89272688;0.01879391;0.02066283;0.01542752;
0.95463799;0.9770313;0.98307599;0.11140046;
0.86103899;0.0229687;0.02068568;0.95394363;
0.65624069;0.94869385;0.90912798;0.02103607;
0.23860444;0.90015596;0.01860768;0.99461169;
0.03481113;0.01877693;0.98669949;0.98558613;
0.82249769;0.93209949;0.03712572;0.00625064;
0.12956202;0.01723485;0.90955608;0.02312634;
0.08313626;0.95880675;0.83103926;0.99034117;
0.82249769;0.9656591;0.03094005;0.99255611;
0.65624069;0.09984404;0.16896074;0.00721063;
0.34375931;0.98409775;0.98307599;0.02109327;
0.96377614;0.95880675;0.02325627;0.02103607;
0.0217178;0.01478181;0.9690088;0.9933846;
0.98408926;0.02578876;0.98669949;0.0570406;
0.02961786;0.9656591;0.99019995;0.98951322;
0.16253701;0.97052075;0.01163643;0.0115325;
0.94804061;0.02947925;0.96294757;0.01285935;
0.95088742;0.97417922;0.9690088;0.0136202;
0.96063005;0.97052075;0.96294757;0.79928087;
0.03114669;0.5;0.01163643;0.98553232;
0.06510312;0.97705664;0.9875829;0.95367008;
0.76060366;0.95880675;0.90955608;0.98718319;
0.95782981;0.06790051;0.09044392;0.0115325;
0.23939634;0.99233759;0.98159373;0.5;
0.65624069;0.01590225;0.02294271;0.96171447;
0.34375931;0.01216639;0.02325627;0.98643542;
0.91709002;0.9588879;0.98566987;0.0115325;
0.08290998;0.98850704;0.97388955;0.96171447;
0.34243898;0.01149296;0.01838818;0.9808036;
0.34375931;0.09984404;0.98914096;0.0100558;
0.13896101;0.97933734;0.00712497;0.19921311;
0.95782981;0.01379044;0.90912798;0.01929191;
0.82297298;0.98409775;0.5;0.98634781;
0.34375931;0.02066266;0.01862621;0.02321861;
0.13865748;0.01722056;0.98566987;0.98065998;
0.09606734;0.97705664;0.01862621;0.02319548;
0.09591725;0.18391306;0.90912798;0.03847479;
0.95782981;0.5;0.01860768;0.79928087;
0.23860444;0.89968906;0.00980519;0.057319;
0.11376834;0.9588879;0.02066283;0.942681;
0.82297298;0.0411121;0.03712572;0.057319;
0.05348525;0.00481267;0.00716595;0.0036771;
0.91709002;0.0053999;0.00642443;0.01102389;
0.23860444;0.00942223;0.00582197;0.01286646;
0.34375931;0.0094265;0.02322742;0.98072408;
0.07295424;0.89968906;0.98139232;0.01542752;
0.02654942;0.04127471;0.02325627;0.97432315;
0.03703114;0.18391306;0.01995754;0.04596589;
0.5;0.81608694;0.09087202;0.03847479;
0.13926579;0.01726349;0.01036525;0.02493449;
0.76060366;0.93187999;0.90955608;0.05745921;
0.02284914;0.18391306;0.83103926;0.9710704;
0.11397694;0.94856781;0.04626688;0.19921311;
0.5;0.03445448;0.95373312;0.01450377;
0.88602306;0.18391306;0.06130625;0.98342925;
0.0394738;0.18391306;0.16896074;0.05745921;
0.93482662;0.96554552;0.06150557;0.79928087;
0.06517338;0.10031094;0.83103926;0.79928087;
0.96878823;0.02585287;0.90912798;0.98576265;
0.02474428;0.97414713;0.0371993;0.0257052;
0.17750231;0.5;0.5;0.9742948;
0.96877192;0.01882797;0.09087202;0.01341586;
0.76060366;0.95872529;0.09087202;0.92402122;
0.0394738;0.95880675;0.09087202;0.0461472;
0.86073421;0.02952107;0.83103926;0.96692439;
0.76139556;0.89968906;0.99151278;0.02319548;
0.91686374;0.95880675;0.90912798;0.5;
0.0394738;0.89968906;0.01866337;0.88859954;
0.91686374;0.81608694;0.97668579;0.057319;
0.17750231;0.18391306;0.93849443;0.99602338;
0.94641942;0.97929617;0.02331421;0.98992677;
0.05358058;0.18391306;0.97668579;0.01007323;
0.97301859;0.18391306;0.01098023;0.88859954;
0.9605262;0.9905735;0.98901977;0.79928087;
0.02825844;0.99358745;0.98355228;0.97898293;
0.03122808;0.93209949;0.97674373;0.02567685;
0.94118241;0.98783361;0.99379115;0.01653541;
0.98549487;0.00640266;0.5;0.02885794;
0.95076658;0.93209949;0.93849443;0.98993114;
0.98629857;0.0343976;0.90955608;0.01653541;
0.04536201;0.93187999;0.90912798;0.98781465;
0.02437038;0.97700589;0.00980519;0.97110628;
