"MT_250";"MT_251";"MT_252";"MT_253"
0.16522252;0.43023256;0.27895922;0.13849116
0.20058945;0.35689857;0.271811;0.13548309
0.09442971;0.41068986;0.28253333;0.13247503
0.10621869;0.3910983;0.26823689;0.12342077
0.12979664;0.43023256;0.26466278;0.13247503
0.08853522;0.36178425;0.26823689;0.12943689
0.12390215;0.34224155;0.27538511;0.12041271
0.09442971;0.40580418;0.27538511;0.12342077
0.13569113;0.41068986;0.23960828;0.13849116
0.13569113;0.36178425;0.271811;0.12642883
0.10621869;0.37644127;0.27895922;0.12041271
0.15932803;0.40091851;0.25751456;0.14751534
0.11800766;0.38621262;0.26823689;0.1745879
0.09442971;0.36178425;0.26108867;0.16556371
0.11800766;0.37644127;0.29682977;0.18965828
0.21827291;0.36178425;0.33975482;0.21372278
0.38508694;0.39598397;0.32903249;0.1806341
0.34217507;0.36666992;0.32545838;0.19266635
0.40282935;0.3910983;0.34690303;0.18665022
0.58614795;0.3910983;0.47567819;0.21372278
0.4501621;0.43023256;0.60934987;0.2498496
0.62157383;0.43023256;0.57707566;0.25887378
0.59793693;0.48890952;0.54004789;0.30808567
0.65116416;0.47913817;0.53647378;0.39255204
0.58019452;0.42534688;0.52575146;0.38349777
0.55066313;0.49868087;0.4792523;0.33524847
0.4974359;0.56395349;0.49354873;0.33524847
0.35985853;0.53947626;0.49712284;0.31413187
0.37760094;0.53459058;0.56274349;0.36842739
0.5447097;0.46443228;0.76346546;0.58260137
0.58019452;0.42534688;0.77422352;0.63990495
0.5447097;0.49379519;0.70967511;0.66706774
0.56245211;0.54929646;0.69176883;0.63990495
0.58019452;0.45466093;0.69534294;0.60067982
0.63342175;0.49868087;0.72761714;0.64291301
0.64526967;0.56395349;0.71685907;0.63085068
0.63931624;0.48402384;0.73837521;0.59165564
0.68664898;0.42046121;0.80288788;0.59165564
0.63931624;0.5835939;0.73119125;0.59767176
0.69843796;0.5737737;0.76346546;0.6700758
0.73392278;0.49868087;0.77061367;0.67609193
0.71618037;0.41557553;0.73119125;0.65801348
0.68069555;0.55418214;0.74913328;0.67308386
0.67480106;0.53459058;0.74194932;0.6911924
0.68664898;0.53947626;0.72404303;0.6700758
0.69254347;0.48890952;0.79570392;0.64895921
0.71618037;0.52477037;0.706101;0.60672603
0.66890657;0.60318546;0.7025269;0.64595115
0.66890657;0.52477037;0.73476536;0.63689688
0.66890657;0.48402384;0.72043318;0.65801348
0.65116416;0.51499902;0.73837521;0.63388882
0.60978485;0.48402384;0.71328496;0.63990495
0.72207486;0.56395349;0.72043318;0.65801348
0.62752726;0.44000391;0.75270739;0.63689688
0.71618037;0.60318546;0.72404303;0.63689688
0.60383142;0.60318546;0.7025269;0.63990495
0.71028588;0.50845222;0.71685907;0.65801348
0.60978485;0.48402384;0.73476536;0.64895921
0.75166519;0.55418214;0.71685907;0.66102154
0.69843796;0.51499902;0.72404303;0.66102154
0.67480106;0.5198847;0.77061367;0.65196727
0.69254347;0.57865937;0.78137174;0.65497533
0.67480106;0.58847958;0.76703957;0.63689688
0.69843796;0.52477037;0.80646199;0.68818433
0.72207486;0.55906781;0.76346546;0.66706774
0.71618037;0.50845222;0.76346546;0.6640296
0.7694076;0.5835939;0.78494585;0.62483456
0.71028588;0.57865937;0.84945852;0.65801348
0.7694076;0.57865937;0.82436828;0.66706774
0.73392278;0.45954661;0.79927803;0.65801348
0.75166519;0.52965605;0.81722006;0.69720852
0.69843796;0.50845222;0.79212981;0.69720852
0.75755968;0.56395349;0.76346546;0.68213813
0.7457707;0.67666602;0.79212981;0.70626278
0.69843796;0.63254837;0.80646199;0.68213813
0.65705865;0.5737737;0.79212981;0.66102154
0.66890657;0.63254837;0.80646199;0.67913007
0.59204244;0.60318546;0.7885557;0.62179641
0.69254347;0.5835939;0.80646199;0.62784262
0.66890657;0.64236858;0.80646199;0.60067982
0.72207486;0.56395349;0.78137174;0.50718927
0.62752726;0.53947626;0.77422352;0.52526772
0.67480106;0.60318546;0.74913328;0.48908074
0.50928382;0.54436193;0.67743665;0.46495608
0.50333039;0.59336525;0.51860324;0.38954398
0.44420866;0.53947626;0.46138175;0.30206955
0.43831418;0.59336525;0.41130848;0.25887378
0.23601533;0.60318546;0.3326066;0.26792805
0.19469496;0.42534688;0.32903249;0.24383347
0.17111701;0.36666992;0.31831016;0.21372278
0.19469496;0.37644127;0.30758783;0.19266635
0.16522252;0.31287864;0.29682977;0.16556371
0.15337459;0.32264999;0.31831016;0.15353146
0.16522252;0.20045925;0.29682977;0.15954759
0.18290598;0.1808677;0.29682977;0.14450728
0.17701149;0.18575337;0.30397798;0.15653953
0.13569113;0.18575337;0.29682977;0.13548309
0.20648394;0.17598202;0.29682977;0.13247503
0.13569113;0.14666797;0.29325566;0.14751534
0.1003242;0.2297733;0.28610744;0.15954759
0.13569113;0.14178229;0.28253333;0.14450728
0.13569113;0.12712527;0.29325566;0.13548309
0.16522252;0.13201094;0.27895922;0.14450728
0.08264073;0.18575337;0.27538511;0.12943689
0.10621869;0.2102306;0.27538511;0.14450728
0.15932803;0.12712527;0.271811;0.14149922
0.12979664;0.14666797;0.28253333;0.1505234
0.15337459;0.17109635;0.28968155;0.16556371
0.18290598;0.2102306;0.29682977;0.19868247
0.16522252;0.11730506;0.28253333;0.18965828
0.10621869;0.17109635;0.30040387;0.20770665
0.14748011;0.15155364;0.30040387;0.19868247
0.18290598;0.21511628;0.30397798;0.21372278
0.12390215;0.10753371;0.27895922;0.21372278
0.15337459;0.1906879;0.32188427;0.20770665
0.5447097;0.28356459;0.38982809;0.21673084
0.50928382;0.30310729;0.58783373;0.27695223
0.42057177;0.20045925;0.56274349;0.29301528
0.41467728;0.17598202;0.61292398;0.40461437
0.56840554;0.36178425;0.53289967;0.42573096
0.5447097;0.36666992;0.51145502;0.42873902
0.53292072;0.51499902;0.50427106;0.40765251
0.42646625;0.56888802;0.49712284;0.35937312
0.37164751;0.55906781;0.49712284;0.36541932
0.40878279;0.53947626;0.55198542;0.42573096
0.52702623;0.48402384;0.78494585;0.66706774
0.59204244;0.44488958;0.78494585;0.67308386
0.5210728;0.67178034;0.73837521;0.67308386
0.58614795;0.5737737;0.71328496;0.6640296
0.59793693;0.53947626;0.73119125;0.66706774
0.65705865;0.56395349;0.7562815;0.64895921
0.63342175;0.5198847;0.77422352;0.6640296
0.62752726;0.63254837;0.80288788;0.66706774
0.72802829;0.52965605;0.82079417;0.63689688
0.63342175;0.60318546;0.77779763;0.67308386
0.76351312;0.66196013;0.7885557;0.66102154
0.77530209;0.52477037;0.76703957;0.70930093
0.75755968;0.55418214;0.76703957;0.73038744
0.66295314;0.5737737;0.7562815;0.69420046
0.71028588;0.51499902;0.77779763;0.68213813
0.65116416;0.56888802;0.78494585;0.66706774
0.70439139;0.54929646;0.74913328;0.68514619
0.7457707;0.59825093;0.73476536;0.63689688
0.69843796;0.55906781;0.81722006;0.6700758
0.73981727;0.58847958;0.72404303;0.66706774
0.76351312;0.64236858;0.706101;0.64895921
0.69254347;0.67178034;0.8100361;0.65497533
0.63342175;0.54929646;0.78494585;0.61578029
0.71618037;0.52965605;0.74552343;0.65196727
0.60383142;0.5198847;0.72404303;0.63990495
0.73981727;0.52477037;0.78494585;0.63085068
0.70439139;0.61784249;0.79570392;0.72136325
0.71618037;0.5737737;0.74552343;0.68213813
0.66890657;0.60318546;0.77422352;0.68514619
0.71028588;0.57865937;0.84588441;0.70930093
0.7457707;0.66196013;0.81722006;0.65497533
0.73392278;0.62766269;0.82436828;0.65801348
0.8166814;0.58847958;0.85306837;0.66706774
0.71028588;0.60807114;0.89963901;0.66102154
0.73392278;0.67178034;0.8924908;0.67913007
0.71028588;0.61784249;0.82079417;0.6640296
0.72207486;0.67178034;0.86740055;0.68213813
0.69843796;0.78932969;0.94981951;0.69420046
0.75166519;0.56888802;0.91758104;0.72737938
0.71028588;0.62277702;0.87454877;0.72136325
0.71618037;0.64236858;0.90324887;0.6911924
0.71028588;0.56395349;0.93191322;0.71531705
0.71028588;0.5198847;0.8924908;0.70024666
0.71618037;0.62766269;0.84588441;0.71531705
0.71028588;0.60807114;0.86021659;0.7394417
0.63931624;0.72073481;0.92115515;0.65196727
0.64526967;0.61295681;0.87815862;0.67308386
0.65705865;0.65707446;0.8387362;0.70024666
0.63342175;0.66196013;0.80646199;0.65497533
0.71028588;0.59336525;0.85664248;0.66706774
0.67480106;0.67666602;0.86021659;0.65497533
0.65116416;0.67178034;0.80646199;0.54942245
0.68664898;0.67666602;0.81722006;0.56449284
0.67480106;0.6374829;0.77422352;0.57053904
0.50333039;0.61295681;0.67025269;0.48002647
0.57430003;0.58847958;0.56992745;0.46194802
0.43831418;0.59825093;0.47567819;0.32920226
0.4974359;0.62277702;0.4184567;0.28597642
0.28317123;0.59825093;0.38267987;0.30808567
0.27727675;0.47913817;0.36480932;0.28597642
0.24190981;0.42046121;0.35047714;0.27093611
0.23601533;0.41068986;0.36123521;0.21673084
0.20058945;0.38132695;0.3326066;0.19266635
0.21237843;0.37644127;0.33618071;0.17157983
0.20058945;0.24931601;0.32903249;0.1806341
0.2241674;0.24931601;0.35405125;0.18965828
0.2478043;0.22488763;0.31831016;0.19868247
0.2241674;0.25913621;0.32903249;0.20469859
0.25959328;0.19557358;0.32903249;0.18965828
0.20648394;0.25420168;0.33618071;0.20169053
0.17111701;0.1906879;0.32903249;0.18965828
0.20648394;0.24931601;0.30758783;0.18665022
0.18290598;0.15155364;0.29682977;0.16556371
0.20058945;0.17598202;0.3326066;0.1806341
0.15932803;0.21511628;0.30758783;0.1806341
0.24190981;0.26890756;0.30040387;0.18965828
0.14748011;0.16621067;0.31116194;0.18364216
0.21827291;0.2297733;0.31473605;0.16857177
0.15337459;0.16621067;0.30758783;0.2257851
0.20648394;0.22000195;0.32545838;0.23781735
0.2241674;0.20045925;0.31116194;0.2498496
0.16522252;0.1906879;0.35405125;0.26191192
0.20648394;0.19557358;0.33618071;0.25586572
0.17701149;0.22000195;0.31116194;0.25285766
0.15932803;0.16621067;0.32545838;0.26191192
0.27138226;0.2297733;0.34690303;0.25586572
0.70439139;0.26890756;0.44704957;0.26491999
0.52702623;0.35689857;0.53289967;0.31413187
0.473799;0.22488763;0.6200722;0.27996029
0.46195108;0.24931601;0.65953036;0.35937312
0.56840554;0.36666992;0.55916938;0.47401035
0.53292072;0.3910983;0.54004789;0.47401035
0.60978485;0.55906781;0.52932557;0.40765251
0.43831418;0.5737737;0.53289967;0.4016063
0.43831418;0.61295681;0.54004789;0.37748165
0.4974359;0.64725425;0.58425962;0.41667669
0.53292072;0.49868087;0.74913328;0.5946637
0.62752726;0.44000391;0.89963901;0.70325472
0.57430003;0.64725425;0.79212981;0.80324269
0.68664898;0.56888802;0.76703957;0.73342558
0.60978485;0.56888802;0.78137174;0.70930093
0.73981727;0.5737737;0.79570392;0.67609193
0.69254347;0.5737737;0.82797813;0.69720852
0.78119658;0.64725425;0.85306837;0.74849597
0.73392278;0.56888802;0.85306837;0.69720852
0.69843796;0.66196013;0.82079417;0.67308386
0.73392278;0.54436193;0.83155224;0.71531705
0.72802829;0.66684581;0.82797813;0.74247985
0.70439139;0.56888802;0.77061367;0.72136325
0.71028588;0.5737737;0.76703957;0.69420046
0.73981727;0.56395349;0.77779763;0.68818433
0.73981727;0.67178034;0.75270739;0.69420046
0.73392278;0.62766269;0.7562815;0.70626278
0.7457707;0.60318546;0.7562815;0.72136325
0.75166519;0.61784249;0.7885557;0.6911924
0.72207486;0.65707446;0.76703957;0.67609193
0.82263484;0.72073481;0.77422352;0.68213813
0.71028588;0.62277702;0.75985561;0.69420046
0.71028588;0.5737737;0.74194932;0.6640296
0.71028588;0.50356654;0.78137174;0.70325472
0.68069555;0.62766269;0.77061367;0.70930093
0.75166519;0.55906781;0.74552343;0.70325472
0.71028588;0.62277702;0.75985561;0.73643364
0.73392278;0.60318546;0.73837521;0.7394417
0.73981727;0.5737737;0.79212981;0.74247985
0.81078691;0.5737737;0.76346546;0.76690531
0.8166814;0.53947626;0.76703957;0.75150403
0.82852933;0.63254837;0.80646199;0.78203586
0.7930445;0.70114325;0.79212981;0.75150403
0.84627174;0.5737737;0.7885557;0.77902779
0.84627174;0.62277702;0.85664248;0.79719649
0.82852933;0.67666602;0.83512634;0.82441944
0.85216622;0.56888802;0.82436828;0.85771869
0.8166814;0.65213993;0.86021659;0.83350379
0.8166814;0.65707446;0.84945852;0.77902779
0.82263484;0.5835939;0.87097466;0.78811214
0.78715001;0.69625757;0.83155224;0.73643364
0.82852933;0.6374829;0.86740055;0.81232704
0.82263484;0.6374829;0.85306837;0.77598965
0.69843796;0.71584913;0.85306837;0.77295151
0.75166519;0.75014657;0.8423103;0.74548791
0.75755968;0.65213993;0.82797813;0.71832511
0.66295314;0.74032636;0.83155224;0.72437132
0.67480106;0.61295681;0.8387362;0.73038744
0.66295314;0.67178034;0.85664248;0.75150403
0.66295314;0.60807114;0.86021659;0.74247985
0.61567934;0.65213993;0.79927803;0.62784262
0.68069555;0.67178034;0.80288788;0.62784262
0.72207486;0.66684581;0.82079417;0.5946637
0.68069555;0.64236858;0.7885557;0.58260137
0.57430003;0.59336525;0.7025269;0.46796414
0.5210728;0.65707446;0.55198542;0.41667669
0.50333039;0.65213993;0.43632725;0.31713994
0.47969349;0.58847958;0.3969763;0.28597642
0.45605659;0.58847958;0.34332893;0.30206955
0.43831418;0.49868087;0.32545838;0.27093611
0.4501621;0.39598397;0.34332893;0.26792805
0.39693487;0.41068986;0.35405125;0.21673084
0.39104038;0.38132695;0.34690303;0.18965828
0.21237843;0.38132695;0.37553165;0.20469859
0.25369879;0.24931601;0.36123521;0.18965828
0.21827291;0.20045925;0.34690303;0.19567441
0.27138226;0.26890756;0.36838343;0.19567441
0.24190981;0.22000195;0.36838343;0.20770665
0.24190981;0.22488763;0.34690303;0.20770665
0.17111701;0.19557358;0.35047714;0.19567441
0.17701149;0.2297733;0.35047714;0.19567441
0.23012084;0.22000195;0.33618071;0.20469859
0.11800766;0.15155364;0.33618071;0.18665022
0.19469496;0.1906879;0.34332893;0.19567441
0.11800766;0.2102306;0.31831016;0.1806341
0.19469496;0.25420168;0.3326066;0.19868247
0.11211317;0.1906879;0.32545838;0.18364216
0.20058945;0.2102306;0.33618071;0.19266635
0.13569113;0.20534493;0.32903249;0.23180123
0.17111701;0.20534493;0.34690303;0.2498496
0.21827291;0.19557358;0.35405125;0.24684154
0.20058945;0.20534493;0.35405125;0.25586572
0.18290598;0.20045925;0.36480932;0.26792805
0.20648394;0.23954466;0.36838343;0.23480929
0.18290598;0.161325;0.35405125;0.25887378
0.20058945;0.2297733;0.35047714;0.24383347
0.79893899;0.30799296;0.36838343;0.26191192
0.4501621;0.37644127;0.41488259;0.31413187
0.46790451;0.16621067;0.5663176;0.2990314
0.45605659;0.24931601;0.65953036;0.42573096
0.66890657;0.53459058;0.6200722;0.43478522
0.63931624;0.53947626;0.52217735;0.44985561
0.58019452;0.50845222;0.53647378;0.3955601
0.47969349;0.59336525;0.51860324;0.40461437
0.42646625;0.54436193;0.52932557;0.38349777
0.473799;0.56395349;0.60216591;0.45289376
0.56245211;0.53459058;0.74194932;0.54942245
0.63342175;0.47425249;0.7885557;0.66102154
0.59793693;0.48402384;0.84945852;0.73342558
0.60978485;0.56395349;0.79212981;0.71832511
0.60978485;0.5737737;0.7885557;0.70626278
0.69843796;0.56395349;0.80288788;0.68213813
0.72207486;0.49868087;0.76703957;0.70626278
0.69254347;0.64725425;0.77779763;0.69420046
0.71028588;0.61295681;0.79927803;0.70325472
0.67480106;0.5737737;0.82079417;0.70930093
0.77530209;0.53947626;0.78494585;0.73643364
0.73392278;0.65213993;0.75985561;0.77295151
0.73392278;0.69625757;0.81364595;0.70325472
0.71028588;0.67178034;0.81364595;0.72437132
0.69843796;0.5835939;0.80646199;0.70930093
0.64526967;0.75996678;0.79927803;0.73342558
0.75755968;0.67178034;0.80288788;0.75150403
0.73392278;0.62277702;0.8100361;0.72136325
0.7457707;0.65707446;0.79212981;0.75150403
0.72802829;0.65213993;0.79570392;0.7394417
0.71618037;0.56395349;0.79212981;0.785074
0.69254347;0.5835939;0.78137174;0.71832511
0.64526967;0.54929646;0.77422352;0.72136325
0.73981727;0.61784249;0.79927803;0.73342558
0.71618037;0.59336525;0.77422352;0.73038744
0.7457707;0.49379519;0.77422352;0.73643364
0.62752726;0.56395349;0.79212981;0.785074
0.77530209;0.60318546;0.7885557;0.7605583
0.78715001;0.59825093;0.7885557;0.73342558
0.88765105;0.55906781;0.79212981;0.72737938
0.84627174;0.6374829;0.7885557;0.72737938
0.7694076;0.61295681;0.8423103;0.71230899
0.75755968;0.56395349;0.81722006;0.74548791
0.8166814;0.58847958;0.82436828;0.74548791
0.91128795;0.73055501;0.81722006;0.7605583
0.86990864;0.6374829;0.79212981;0.73038744
0.84627174;0.60807114;0.84588441;0.73643364
0.8166814;0.71584913;0.87097466;0.72737938
0.79893899;0.68155169;0.85306837;0.70626278
0.8403183;0.61784249;0.85664248;0.71230899
0.79893899;0.71096346;0.8423103;0.74849597
0.79893899;0.58847958;0.8387362;0.7605583
0.85216622;0.6374829;0.83512634;0.69420046
0.78119658;0.71584913;0.8387362;0.71531705
0.8403183;0.66196013;0.86382644;0.75755023
0.76351312;0.69625757;0.82797813;0.69420046
0.72207486;0.6913719;0.80646199;0.70325472
0.84627174;0.68643737;0.83512634;0.72437132
0.72207486;0.60807114;0.84588441;0.70626278
0.8166814;0.55418214;0.79212981;0.70325472
0.71028588;0.70607778;0.82436828;0.69720852
0.71028588;0.6374829;0.81364595;0.57655517
0.72802829;0.6374829;0.80288788;0.5946637
0.70439139;0.62277702;0.80288788;0.58861749
0.48558798;0.74032636;0.68462061;0.48306461
0.44420866;0.62277702;0.5663176;0.41066057
0.49154141;0.5835939;0.50427106;0.2990314
0.48558798;0.59825093;0.42560492;0.27394417
0.46790451;0.58847958;0.35405125;0.29301528
0.44420866;0.47913817;0.34690303;0.24082541
0.42646625;0.36178425;0.35405125;0.24082541
0.40282935;0.36178425;0.35405125;0.24684154
0.37760094;0.40580418;0.33618071;0.20770665
0.33038609;0.37644127;0.32903249;0.20169053
0.2241674;0.24931601;0.32903249;0.19567441
0.19469496;0.19557358;0.35047714;0.20469859
0.23012084;0.24931601;0.3326066;0.21071472
0.20058945;0.24443033;0.31473605;0.19868247
0.23601533;0.22000195;0.32903249;0.19567441
0.20058945;0.20534493;0.3326066;0.1806341
0.15932803;0.21511628;0.31473605;0.19266635
0.19469496;0.24443033;0.30040387;0.18665022
0.12390215;0.161325;0.31473605;0.21071472
0.15337459;0.17109635;0.32188427;0.19567441
0.18880047;0.19557358;0.31116194;0.20169053
0.19469496;0.24931601;0.28610744;0.20770665
0.12390215;0.161325;0.30040387;0.20169053
0.23012084;0.2102306;0.31831016;0.20169053
0.16522252;0.1906879;0.30758783;0.21673084
0.17701149;0.22000195;0.32188427;0.26191192
0.14748011;0.161325;0.32188427;0.2257851
0.21237843;0.2102306;0.32903249;0.28296836
0.17701149;0.1906879;0.33618071;0.29000722
0.16522252;0.2297733;0.34690303;0.26792805
0.15337459;0.16621067;0.33618071;0.27394417
0.16522252;0.24443033;0.35047714;0.26491999
0.5210728;0.34224155;0.54004789;0.27695223
0.42646625;0.36666992;0.64158833;0.33524847
0.473799;0.161325;0.56992745;0.27996029
0.56245211;0.25420168;0.62368205;0.37143545
0.53292072;0.59336525;0.55555953;0.45289376
0.63342175;0.65213993;0.53647378;0.41366863
0.61567934;0.59825093;0.53647378;0.39255204
0.42646625;0.56888802;0.50784517;0.38954398
0.48558798;0.46443228;0.50784517;0.35937312
0.55655762;0.61784249;0.58064977;0.41667669
0.58019452;0.45954661;0.77061367;0.53432198
0.73392278;0.47425249;0.8423103;0.68213813
0.63342175;0.62766269;0.75270739;0.69420046
0.7457707;0.5737737;0.72404303;0.70024666
0.68664898;0.52965605;0.78494585;0.6700758
0.82852933;0.53459058;0.76346546;0.68514619
0.76351312;0.57865937;0.77779763;0.75150403
0.70439139;0.68155169;0.82797813;0.70024666
0.75166519;0.51499902;0.82797813;0.63990495
0.80489243;0.62277702;0.82797813;0.7394417
0.81078691;0.56888802;0.8423103;0.74548791
0.79893899;0.54436193;0.82797813;0.74548791
0.75166519;0.61295681;0.80646199;0.73038744
0.85216622;0.60318546;0.80288788;0.70325472
0.7930445;0.5737737;0.77422352;0.7394417
0.75755968;0.74032636;0.79570392;0.76690531
0.83442381;0.56395349;0.8423103;0.74849597
0.86990864;0.53947626;0.79927803;0.71832511
0.80489243;0.55418214;0.8100361;0.7394417
0.75166519;0.69625757;0.79212981;0.7394417
0.8403183;0.75503225;0.79212981;0.75150403
0.72802829;0.69625757;0.86021659;0.7394417
0.7457707;0.63254837;0.79570392;0.74849597
0.75166519;0.65707446;0.80646199;0.7605583
0.61567934;0.68643737;0.77422352;0.74849597
0.78715001;0.55906781;0.7885557;0.74247985
0.7694076;0.61295681;0.78137174;0.75755023
0.73392278;0.6913719;0.77061367;0.77295151
0.75166519;0.77955833;0.80646199;0.79415834
0.78715001;0.59336525;0.78494585;0.74849597
0.82852933;0.73544069;0.79212981;0.78811214
0.8403183;0.66196013;0.82436828;0.76994345
0.82263484;0.66684581;0.86740055;0.77295151
0.81078691;0.76485245;0.8423103;0.75755023
0.86401415;0.74032636;0.82436828;0.80324269
0.7930445;0.60318546;0.8423103;0.75755023
0.84627174;0.67666602;0.90324887;0.7605583
0.7694076;0.56888802;0.87097466;0.75454217
0.7457707;0.71096346;0.88173273;0.74247985
